School ID,Name of School,"Elementary, Middle, or High School",Street Address,City,State,ZIP Code,Phone Number,Link,Network Manager,Collaborative Name,Adequate Yearly Progress Made?,Track Schedule,CPS Performance Policy Status,CPS Performance Policy Level,Healthy Schools Certified?,Safety Icon,Safety Score,Family Involvement Icon,Family Involvement Score,Environment Icon,Environment Score,Instruction Icon,Instruction Score,Leaders Icon,Leaders Score,Teachers Icon,Teachers Score,Parent Engagement Icon,Parent Engagement Score,Parent Environment Icon,Parent Environment Score,Average Student Attendance,Rate of Misconducts (per 100 students),Average Teacher Attendance,Individualized Education Program Compliance Rate,Pk-2 Literacy %,Pk-2 Math %,Gr3-5 Grade Level Math %,Gr3-5 Grade Level Read %,Gr3-5 Keep Pace Read %,Gr3-5 Keep Pace Math %,Gr6-8 Grade Level Math %,Gr6-8 Grade Level Read %,Gr6-8 Keep Pace Math%,Gr6-8 Keep Pace Read %,Gr-8 Explore Math %,Gr-8 Explore Read %,ISAT Exceeding Math %,ISAT Exceeding Reading %,ISAT Value Add Math,ISAT Value Add Read,ISAT Value Add Color Math,ISAT Value Add Color Read,Students Taking Algebra %,Students Passing Algebra %,9th Grade EXPLORE (2009),9th Grade EXPLORE (2010),10th Grade PLAN (2009),10th Grade PLAN (2010),Net Change EXPLORE and PLAN,11th Grade Average ACT (2011),Net Change PLAN and ACT,College Eligibility %,Graduation Rate %,College Enrollment Rate %,College Enrollment (number of students),General Services Route,Freshman on Track Rate %,RCDTS Code,X_COORDINATE,Y_COORDINATE,Latitude,Longitude,Community Area Number,Community Area Name,Ward,Police District,Location
609852,Eliza Chappell Elementary School,ES,2135 W Foster Ave ,Chicago,IL,60625,(773) 534-2390,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609852.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,70.0,Strong,65,Average,53.0,Average,51.0,Average,56.0,Average,48.0,Average,50,Average,52,95.1,2.9,96.7%,98.9%,72.6,57,56,54.4,55.2,69,53.2,63.9,60,59.8,12.8,41,19.6,17.6,0.4,1.0,Yellow,Green,27.5,63.6,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,451,31,,150000000000000,1161016.902,1934466.545,41.975867,-87.68325438,4,LINCOLN SQUARE,47,20,"(41.975867, -87.68325438)"
610073,Ellen Mitchell Elementary School,ES,2233 W Ohio St ,Chicago,IL,60612,(773) 534-7655,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610073.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,99.0,Strong,64,Very Strong,95.0,Very Strong,95.0,Very Strong,81.0,Very Strong,90.0,Strong,56,Strong,54,95.5,12.2,97.7%,100.0%,46.7,41.9,53.1,43.9,72.4,75.5,35.5,51.3,55.3,55.3,21.1,26.3,30.1,27.3,-0.5,-0.3,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,344,35,,150000000000000,1161269.097,1903925.361,41.89205482,-87.68317867,24,WEST TOWN,26,13,"(41.89205482, -87.68317867)"
609973,Emiliano Zapata Elementary Academy,ES,2728 S Kostner Ave ,Chicago,IL,60623,(773) 534-1390,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609973.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,60.0,Average,52,Average,43.0,Average,42.0,Strong,73.0,Strong,79.0,Weak,46,Average,49,96.6,2.8,96.8%,100.0%,NDA,NDA,51.6,40.3,68.9,76.2,44.5,45.5,60.5,64.3,15.5,35.7,21.6,13.7,-0.3,1.2,Yellow,Green,20.2,52.9,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,988,37,,150000000000000,1147465.325,1885362.468,41.84139181,-87.73434997,30,SOUTH LAWNDALE,22,10,"(41.84139181, -87.73434997)"
610065,Emmett Louis Till Math and Science Academy,ES,6543 S Champlain Ave ,Chicago,IL,60637,(773) 535-0570,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610065.pdf,Burnham Park Elementary Network,SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,31.0,Weak,31,Average,47.0,Average,40.0,Average,49.0,Average,42.0,Average,47,Average,48,88.0,95.7,93.3%,90.5%,34.3,NDA,15.8,7.9,39.4,43.1,15.1,15.5,43.6,52.5,4.5,23.3,3.2,3.5,-0.4,-1.6,Yellow,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,471,46,,150000000000000,1181736.782,1861592.586,41.77544062,-87.60932095,42,WOODLAWN,20,3,"(41.77544062, -87.60932095)"
609916,Enrico Fermi Elementary School,ES,1415 E 70th St ,Chicago,IL,60637,(773) 535-0540,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609916.pdf,Skyway Elementary Network,SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Weak,30.0,Average,42,Strong,65.0,Strong,63.0,Average,42.0,Average,47.0,NDA,NDA,NDA,NDA,89.9,101.2,95.4%,100.0%,43.8,8.3,10.7,18.1,35.9,26.6,6.3,7.9,32.7,32.7,0,11.5,0.6,2.6,-1.0,-1.0,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,238,46,,150000000000000,1186924.786,1858826.102,41.76772772,-87.59039017,43,SOUTH SHORE,5,3,"(41.76772772, -87.59039017)"
609918,Eugene Field Elementary School,ES,7019 N Ashland Ave ,Chicago,IL,60626,(773) 534-2030,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609918.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Average,42.0,Weak,33,Average,47.0,Weak,37.0,Weak,21.0,Very Weak,8.0,Weak,44,Average,53,96.8,10.0,96.7%,100.0%,NDA,NDA,23.9,24.3,49.4,51.4,48.4,36.4,70.3,53.2,7.4,13,9.8,7.9,-0.2,0.1,Yellow,Yellow,45.6,20,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,375,32,,150000000000000,1164539.561,1946810.338,42.00966462,-87.66994862,1,ROGERS PARK,49,24,"(42.00966462, -87.66994862)"
610319,Evergreen Academy Middle School,MS,3537 S Paulina St ,Chicago,IL,60609,(773) 535-4836,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610319.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Strong,60.0,Average,58,Average,47.0,Average,44.0,Average,59.0,Strong,65.0,Weak,43,Average,48,96.1,5.5,97.4%,100.0%,NDA,NDA,NDA,NDA,NDA,NDA,37.6,31.6,54.4,57.5,13.3,21.7,11.5,9.3,-0.3,-0.5,Yellow,Yellow,37.8,43.2,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,389,39,,150000000000000,1165638.817,1881113.479,41.829365,-87.66778007,59,MCKINLEY PARK,11,9,"(41.829365, -87.66778007)"
610057,Fairfield Elementary Academy,ES,6201 S Fairfield Ave ,Chicago,IL,60629,(773) 535-9500,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610057.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,31.0,Weak,24,Average,41.0,Weak,34.0,Average,45.0,Weak,25.0,NDA,NDA,NDA,NDA,93.4,43.4,93.3%,98.6%,49,36.8,15.9,11.1,27.3,42,20.5,17.8,44.7,35.8,0,12.5,4.1,4.3,0.1,-0.7,Yellow,Yellow,16.1,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,604,43,,150000000000000,1159148.629,1863391.057,41.78086789,-87.69207758,66,CHICAGO LAWN,15,8,"(41.78086789, -87.69207758)"
610541,Federico Garcia Lorca Elementary School,ES,3231 N Springfield Ave ,Chicago,IL,60618,(773) 534-0950,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610541.pdf,Fullerton Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Not Enough Data,No,Average,53.0,Average,58,Average,53.0,Average,58.0,Strong,74.0,Very Strong,82.0,Average,51,Strong,59,96.8,43.8,0.0%,100.0%,63,41.7,39.1,25.6,51.5,63.8,37.8,27.3,72.2,52.3,7.7,25,8.9,7.5,-1.0,-0.1,Red,Yellow,39.4,42.3,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,860,29,,150000000000000,1149828.059,1921320.477,41.94001885,-87.72474354,21,AVONDALE,30,17,"(41.94001885, -87.72474354)"
610120,Ferdinand Peck Elementary School,ES,3826 W 58th St ,Chicago,IL,60629,(773) 535-2450,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610120.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 1,No,Average,51.0,Average,43,Average,43.0,Average,47.0,Weak,32.0,Weak,37.0,Weak,44,Weak,43,96.3,1.2,97.2%,96.9%,74.4,59,50.8,31.3,53.3,69.5,44,40.2,71.4,64.1,24.1,38.6,23.2,13.8,0.7,1.1,Green,Green,17.8,87.5,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,560",44,,150000000000000,1151726.72,1865909.055,41.78792632,-87.71922211,62,WEST ELSDON,13,8,"(41.78792632, -87.71922211)"
609917,Fernwood Elementary School,ES,10041 S Union Ave ,Chicago,IL,60628,(773) 535-2700,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609917.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,29.0,Weak,37,Very Weak,17.0,Average,43.0,Weak,39.0,Average,50.0,Average,48,Average,53,93.4,29.0,96.1%,100.0%,70.5,43.3,22.5,12.7,35.2,55.4,31.1,20.4,38.7,34.8,15.6,34.4,12.4,7.8,-0.7,-1.7,Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,344,49,,150000000000000,1173454.065,1838113.389,41.71119799,-87.6403774,73,WASHINGTON HEIGHTS,34,22,"(41.71119799, -87.6403774)"
610096,Florence Nightingale Elementary School,ES,5250 S Rockwell St ,Chicago,IL,60632,(773) 535-9270,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610096.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,35.0,Average,54,Average,40.0,Average,48.0,Strong,68.0,Strong,72.0,Average,48,Average,48,95.6,9.4,95.8%,99.4%,57.1,35.1,38.7,25.6,48.7,61.6,32.4,29.1,47.7,54.1,10.7,17.4,11.3,8.2,-0.8,-1.2,Red,Red,23.3,32.1,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,382",43,,150000000000000,1159893.892,1869545.12,41.79774019,-87.68917624,63,GAGE PARK,14,9,"(41.79774019, -87.68917624)"
609927,Foster Park Elementary School,ES,8530 S Wood St ,Chicago,IL,60620,(773) 535-2725,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609927.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Very Weak,11.0,Average,41,Weak,20.0,Weak,22.0,Average,50.0,Average,46.0,Weak,46,Average,48,93.7,33.6,94.7%,97.1%,NDA,59.1,23.4,17.1,41.2,40.3,29.2,15.9,45.1,29.3,4,25.5,8.0,5.7,-1.1,-2.1,Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,418,43,,150000000000000,1165798.179,1847975.278,41.7384262,-87.66813597,71,AUBURN GRESHAM,18,6,"(41.7384262, -87.66813597)"
610215,Francisco I Madero Middle School,MS,3202 W 28th St ,Chicago,IL,60623,(773) 535-4466,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610215.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 2,Yes,Average,49.0,Weak,32,Average,48.0,Average,47.0,Average,49.0,Weak,34.0,Average,47,Average,52,95.1,7.1,97.0%,100.0%,NDA,NDA,NDA,NDA,NDA,NDA,28.5,28.4,34.3,54.5,10.5,25.3,15.1,4.9,-1.1,-0.7,Red,Yellow,16.5,50,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,314,37,,150000000000000,1155440.547,1885270.824,41.84098398,-87.70508585,30,SOUTH LAWNDALE,22,10,"(41.84098398, -87.70508585)"
610067,Francis M McKay Elementary School,ES,6901 S Fairfield Ave ,Chicago,IL,60629,(773) 535-9340,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610067.pdf,Midway Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,23.0,Average,48,Weak,37.0,Average,54.0,Strong,67.0,Strong,61.0,Average,48,Average,51,93.5,9.1,95.1%,100.0%,51.4,34.2,16,13,33.2,47.6,23.4,21.6,59.1,47.5,5.1,13.9,5.7,5.7,-0.6,0.2,Red,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,891,43,,150000000000000,1159272.821,1858741.621,41.76810662,-87.69174944,66,CHICAGO LAWN,18,8,"(41.76810662, -87.69174944)"
610114,Francis Parkman Elementary School,ES,245 W 51st St ,Chicago,IL,60609,(773) 535-1739,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610114.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,38.0,Weak,25,Average,45.0,Weak,39.0,Weak,20.0,Weak,28.0,NDA,NDA,NDA,NDA,90.6,20.7,95.3%,100.0%,62.2,35.9,15.1,5.9,48.8,34.1,14.8,15.8,39.3,43.4,6.3,12.5,4.6,3.1,-0.3,-0.4,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,224,42,,150000000000000,1175207.047,1871107.604,41.80169919,-87.63297392,37,FULLER PARK,3,9,"(41.80169919, -87.63297392)"
609800,Frank I Bennett Elementary School,ES,10115 S Prairie Ave ,Chicago,IL,60628,(773) 535-5460,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609800.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,No,Standard,Probation,Level 3,No,Average,46.0,Average,46,Average,55.0,Strong,66.0,Average,55.0,Average,56.0,Average,47,Weak,45,92.5,6.5,95.9%,100.0%,57.2,41.9,35.3,27.4,56.2,56.7,55.2,34.2,60.5,58.6,10,40,13.7,8.4,0.7,0.1,Green,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,504,48,,150000000000000,1179742.916,1837880.076,41.71041656,-87.61735342,49,ROSELAND,9,5,"(41.71041656, -87.61735342)"
609958,Frank W Gunsaulus Elementary Scholastic Academy,ES,4420 S Sacramento Ave ,Chicago,IL,60632,(773) 535-7215,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609958.pdf,Pershing Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,46.0,Weak,38,Weak,30.0,Average,45.0,Weak,34.0,Very Weak,14.0,Average,49,Average,48,96.6,87.3,96.0%,100.0%,72.8,61.1,44,32.7,48.2,59.2,56.3,51.1,56.5,59.6,27.4,42.4,24.0,18.1,0.6,1.7,Green,Green,22.4,100,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,867,39,,150000000000000,1157065.026,1875083.27,41.81299531,-87.69940042,58,BRIGHTON PARK,14,9,"(41.81299531, -87.69940042)"
610503,Frazier Prospective IB Magnet Elementary School,ES,4027 W Grenshaw St ,Chicago,IL,60624,(773) 534-6880,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610503.pdf,Austin-North Lawndale Elementary Network,WEST SIDE COLLABORATIVE,Yes,Track_E,Not on Probation,Level 1,No,Strong,60.0,Average,55,Very Strong,84.0,Strong,72.0,Average,42.0,Average,55.0,Strong,66,Strong,65,96.8,7.2,96.6%,100.0%,81.3,68.8,71.6,48.6,64.9,71.6,76.2,61.9,87.3,82.5,5,30,37.6,25.4,1.6,1.9,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,220,36,,150000000000000,1149588.241,1894694.332,41.86695871,-87.72631742,29,NORTH LAWNDALE,24,11,"(41.86695871, -87.72631742)"
609854,Frederic Chopin Elementary School,ES,2450 W Rice St ,Chicago,IL,60622,(773) 534-4080,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609854.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Very Strong,86.0,Very Strong,99,Very Strong,99.0,Very Strong,99.0,Very Strong,97.0,Very Strong,99.0,Average,49,Average,49,96.9,1.7,96.0%,100.0%,67.5,59.7,59.8,41.5,59.8,72,59.3,56.3,67.4,70.1,60.6,45.5,57.6,47.6,3.1,4.9,Green,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,269,35,,150000000000000,1159698.085,1905621.056,41.89674048,-87.68890154,24,WEST TOWN,1,13,"(41.89674048, -87.68890154)"
610009,Galileo Math & Science Scholastic Academy Elementary School,ES,820 S Carpenter St ,Chicago,IL,60607,(773) 534-7070,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610009.pdf,Fulton Elementary Network,WEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,65.0,Average,52,Average,40.0,Average,42.0,Average,56.0,Weak,33.0,Average,49,Average,50,95.0,3.1,97.0%,100.0%,77.3,60.5,54.7,55.4,68.7,68.2,55.6,59.5,66.3,56.6,33.3,41.7,26.5,22.3,-1.0,-0.8,Red,Red,33.3,78.9,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,606,38,,150000000000000,1169436.562,1896405.606,41.87124634,-87.65340205,28,NEAR WEST SIDE,25,12,"(41.87124634, -87.65340205)"
610072,Garrett A Morgan Elementary School,ES,8407 S Kerfoot Ave ,Chicago,IL,60620,(773) 535-3366,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610072.pdf,Englewood-Gresham Elementary Network,SOUTHWEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Weak,28.0,Weak,38,Average,58.0,Average,55.0,Average,46.0,Weak,36.0,Average,47,Weak,46,92.0,10.0,94.8%,96.8%,71.2,39.6,28.3,26.2,56.3,64.6,19.2,30.9,53.1,55.8,8.3,21.7,7.9,3.2,-0.7,0.3,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,237,45,,150000000000000,1173449.365,1849063.053,41.74124549,-87.64007166,71,AUBURN GRESHAM,21,6,"(41.74124549, -87.64007166)"
609779,George Armstrong International Studies Elementary School,ES,2110 W Greenleaf Ave ,Chicago,IL,60645,(773) 534-2150,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609779.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Average,59.0,Average,57,Average,59.0,Strong,64.0,Average,53.0,Average,45.0,NDA,NDA,NDA,NDA,96.3,8.1,96.3%,99.4%,66.5,45.5,47.5,38.8,55.7,65.5,59.7,51.5,72.9,54.4,28.2,43.5,30.4,19.5,0.7,-0.2,Green,Yellow,30.8,60.9,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,"1,509",32,,150000000000000,1160591.979,1946966.544,42.01017628,-87.68446868,2,WEST RIDGE,50,24,"(42.01017628, -87.68446868)"
610196,George B Swift Elementary Specialty School,ES,5900 N Winthrop Ave ,Chicago,IL,60660,(773) 534-2695,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610196.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 2,No,Strong,61.0,Average,53,Strong,62.0,Strong,60.0,Strong,61.0,Average,59.0,Average,49,Strong,54,96.3,6.0,95.8%,98.8%,69.2,50.4,49.4,33.9,55.5,63.3,52.9,36.3,58.2,51.2,23.9,23.9,25.4,16.2,-0.8,1.1,Red,Green,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,709,32,,150000000000000,1167755.176,1939362.027,41.98915734,-87.65833342,77,EDGEWATER,48,20,"(41.98915734, -87.65833342)"
609849,George F Cassell Elementary School,ES,11314 S Spaulding Ave ,Chicago,IL,60655,(773) 535-2640,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609849.pdf,Rock Island Elementary Network,FAR SOUTH SIDE COLLABORATIVE,Yes,Track_E,Not on Probation,Level 2,No,Strong,76.0,Strong,67,Average,57.0,Weak,36.0,Strong,66.0,Strong,61.0,Average,52,Weak,46,94.4,13.8,95.1%,98.9%,62.6,40,48.5,54.7,57.5,66.3,43.6,61,57.3,63.6,20.5,54.5,24.9,24.5,-0.6,-0.8,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,358,49,,150000000000000,1156350.416,1829287.52,41.68733881,-87.70325179,74,MOUNT GREENWOOD,19,22,"(41.68733881, -87.70325179)"
610219,George Washington Elementary School,ES,3611 E 114th St ,Chicago,IL,60617,(773) 535-5010,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610219.pdf,Lake Calumet Elementary Network,FAR SOUTH SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Average,58.0,Strong,61,Weak,33.0,Average,43.0,Very Strong,80.0,Strong,76.0,Average,52,Average,51,95.5,5.6,95.9%,99.0%,69.3,56.4,53.8,59.6,70,76.7,54.2,58.1,69.6,68.3,23,37.5,30.4,24.7,0.4,0.8,Yellow,Green,36.8,25,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,813,47,,150000000000000,1202028.594,1829944.81,41.68810403,-87.53600985,52,EAST SIDE,10,4,"(41.68810403, -87.53600985)"
610202,George W Tilton Elementary School,ES,223 N Keeler Ave ,Chicago,IL,60624,(773) 534-6746,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610202.pdf,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Very Weak,6.0,Weak,25,Weak,30.0,Average,41.0,Weak,25.0,Average,44.0,Average,51,Average,49,91.4,65.5,95.1%,100.0%,51.1,39.6,22.5,10.8,29,36.8,29.1,12,46.2,21.4,14.3,8.8,10.0,3.5,-0.7,-2.6,Red,Red,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,321,36,,150000000000000,1148397.097,1900931.417,41.88409703,-87.73052949,26,WEST GARFIELD PARK,28,11,"(41.88409703, -87.73052949)"
609920,Gerald Delgado Kanoon Elementary Magnet School,ES,2233 S Kedzie Ave ,Chicago,IL,60623,(773) 534-1736,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609920.pdf,Pilsen-Little Village Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Probation,Level 3,No,Average,44.0,Weak,37,Average,48.0,Average,48.0,Strong,61.0,Average,43.0,Average,47,Average,49,95.9,3.3,95.6%,100.0%,76.2,35.2,16.9,18.3,51.7,51.2,25.7,28.6,51.5,60,16,22,8.0,6.6,-0.4,-0.6,Yellow,Yellow,21.6,45.5,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,713,37,,150000000000000,1155417.273,1888838.931,41.85077575,-87.70507547,30,SOUTH LAWNDALE,24,10,"(41.85077575, -87.70507547)"
609857,Grover Cleveland Elementary School,ES,3121 W Byron St ,Chicago,IL,60618,(773) 534-5130,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609857.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,No,Standard,Not on Probation,Level 1,No,Strong,64.0,Average,43,Average,58.0,Average,47.0,Average,51.0,Average,44.0,Average,49,Average,48,95.0,6.1,96.3%,100.0%,72.5,38.7,53.6,37.3,49.7,49.5,47.9,45.7,50.5,58.3,21.2,36.5,23.4,15.8,-0.3,-0.5,Yellow,Yellow,27.6,58.3,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,688,31,,150000000000000,1154778.842,1925727.705,41.9520147,-87.70642927,16,IRVING PARK,33,17,"(41.9520147, -87.70642927)"
610182,Hannah G Solomon Elementary School,ES,6206 N Hamlin Ave ,Chicago,IL,60659,(773) 534-5226,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_610182.pdf,O'Hare Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,No,Strong,78.0,Very Strong,96,Strong,67.0,Strong,62.0,Strong,75.0,Strong,62.0,Average,52,Average,51,95.8,0.8,95.7%,99.0%,71.2,51.1,74.4,63.6,59.1,70,73.9,72.8,75,67.4,45.5,63.6,52.4,42.8,0.6,-0.2,Yellow,Yellow,45.5,93.3,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,363,31,,150000000000000,1149868.813,1940981.795,41.99397007,-87.72407991,13,NORTH PARK,39,17,"(41.99397007, -87.72407991)"
609974,Hawthorne Elementary Scholastic Academy,ES,3319 N Clifton Ave ,Chicago,IL,60657,(773) 534-5550,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609974.pdf,Ravenswood-Ridge Elementary Network,NORTH-NORTHWEST SIDE COLLABORATIVE,Yes,Standard,Not on Probation,Level 1,Yes,Very Strong,92.0,Very Strong,88,Strong,61.0,Average,56.0,Very Strong,90.0,Very Strong,84.0,Strong,58,Average,52,96.9,1.2,96.5%,100.0%,85.3,56.9,82.7,83.3,58.6,62.5,89.1,87.4,65.1,62.9,79,80.6,75.1,66.0,1.8,2.2,Green,Green,98.4,91.8,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,569,33,,150000000000000,1168069.526,1922284.759,41.94228994,-87.65767253,6,LAKE VIEW,44,19,"(41.94228994, -87.65767253)"
609985,Helen M Hefferan Elementary School,ES,4409 W Wilcox St ,Chicago,IL,60624,(773) 534-6192,http://schoolreports.cps.edu/SchoolProgressReport_Eng/Spring2011Eng_609985.pdf,Garfield-Humboldt Elementary Network,WEST SIDE COLLABORATIVE,No,Track_E,Not on Probation,Level 2,No,Weak,29.0,Weak,39,Weak,26.0,Strong,63.0,Average,58.0,Average,52.0,Average,51,Strong,56,93.8,13.4,95.9%,100.0%,72.4,64.9,36.5,34.1,45.7,37.3,61.4,46.7,61.6,51.1,28,44,25.6,19.2,0.5,0.1,Yellow,Yellow,NDA,NDA,NDA,NDA,NDA,NDA,NDA,,NDA,NDA,,,259,36,,150000000000000,1146965.713,1898931.63,41.87863685,-87.73583687,26,WEST GARFIELD PARK,28,11,"(41.87863685, -87.73583687)"
